"[AE2155C04850068310072E8EE2B17100]::8C430D864CBD96F807ABFE8720E4FD47","Thoreau's surgical knife","Хірургічний ніж Торо","","","","","","","","",""
"[AEFA22294A898D727A69ADA1A5DF5347]::3BFE5C0647547859E11178BB177D4AA7","Good handle part","Good handle part","","","","","","","","",""
"[AEFA22294A898D727A69ADA1A5DF5347]::4EA95D63495A79CFECB5A4B9C00EF275","Part of a handle that can be used to assemble a good handle for any melee weapon.","Part of a handle that can be used to assemble a good handle for any melee weapon.","","","","","","","","",""
"[AF0DE5CD4EFC4A224C2F108E4BADC62A]::D53736FA443AF7A6489845A43C787709","Sabrina's dagger lvl 5","Кинджал Сабріни 5-го рівня","","","","","","","","",""
"[AF12CD464948EBD0D14C09ADC901335E]::EFCC1FE94C43FAB7D327FCB624F3C3AE","A treatment for benign blood disorder (fatigue)","Ліки проти доброякісного захворювання крові (втоми)","","","","","","","","",""
"[AF12CD464948EBD0D14C09ADC901335E]::A91CC9974BDD11D3812BB396C97D22CE","Treatment for fatigue","Ліки проти втоми","","","","","","","","",""
"[B04A2E9E496813BD2489EC99BBC435E7]::D26925D242843CBEB02BAB802C8786BB","Perfect pump-action shotgun","Досконала помпова рушниця","","","","","","","","",""
"[B1916C764E7254851D31DA9FBFF03649]::548245CC4F68225960CB628363E0EC73","A medium sized key that belonged to Aloysius Dawson, engraved with the letters AD"".""","A medium sized key that belonged to Aloysius Dawson, engraved with the letters AD"".""","","","","","","","","",""
"[B1916C764E7254851D31DA9FBFF03649]::12F92C5C4AC06F9CC2925A8249E6EE2B","Third key","Третій ключ","","","","","","","","",""
"[B1B273D040AA58D21C59A9A3258CE80F]::B8F4F6FA4FAA0ADD596397840111940B","Remarkable double-barrelled","Remarkable double-barrelled","","","","","","","","",""
"[B2AD942940B3213428E45BBAEF68F5DF]::493F783246C4A250A015EDB647EB1376","Booth's hatchet lvl 2","Сокира Бута 2-го рівня","","","","","","","","",""
"[B2C46981498DB9AD34EBF9ACBF27747F]::7B186A8141C2CA68362F8EAB2CAE22F3","Ichabod's stake lvl 3","Кілок Ікабода 3-го рівня","","","","","","","","",""
"[B33BFE424019013B4DACDDBF6D496372]::8438D04140622FD581ED53B44874E669","A small key that belonged to Beatrice Goswick. Probably used to open a box or a small chest.","A small key that belonged to Beatrice Goswick. Probably used to open a box or a small chest.","","","","","","","","",""
"[B33BFE424019013B4DACDDBF6D496372]::17F40CB641980C9371C8608C97CC78EA","Small key","Малий ключ","","","","","","","","",""
"[B3AD20534642E3434BE45EB088536BB2]::F69AE0374CC4FB41E318599635113399","A double-barrelled shotgun possessed by Milton Hooks, probably obtained as payment from a soldier.","A double-barrelled shotgun possessed by Milton Hooks, probably obtained as payment from a soldier.","","","","","","","","",""
"[B3AD20534642E3434BE45EB088536BB2]::F682C88042B8D3996FD51D968FAF01D4","Milton's shotgun","Дробовик Мілтона","","","","","","","","",""
"[B3DCD4B540D75B3C496047978227016D]::5B19A31744FDCE0251573D84DC4F8922","NEW LONDONER","NEW LONDONER","","","","","","","","",""
"[B3DCD4B540D75B3C496047978227016D]::C3138EAB48267B66F45E92A91EDBEDDB","WHILE ALL HIS FRIENDS AND RELATIVES EXPECTED THE SAD NEWS OF HIS DEATH TO BE ANNOUNCED SOON, Aloysius Dawson, co-founder and head of the Dawson & Dawson company, has made an astonishing appearance at the last meeting of the London City Council’s Board of Health.<lf>For more than two hours, the supposedly dying magnate accused three members of the board of criminal carelessness, before demanding their immediate expulsion. Supported by Lord Redgrave, the Earl of Bristol, who assisted in the meeting, Aloysius was then ordained as the new administrator of the LCCBH. The very much living magnate immediately ordered the launch of his grand plan to save London: The creation of a quarantine wall around the West End, to protect the more affluent districts, and contain the Spanish Flu in the already impacted boroughs.<lf>Of course, many inhabitants of the targeted districts are now protesting vigorously, arguing that their health is more than ever at risk since the cases of infections can only grow in the quarantined areas. But that’s only because they lack the moral fibre of great men like Aloysius Dawson. Every nation, every empire, when facing a deadly peril, such as the Spanish Flu, must make sacrifices. It is by accepting these necessary sacrifices that the real patriots will serve the empire and its interests during these dark times.<lf><lf>S.L.A.","WHILE ALL HIS FRIENDS AND RELATIVES EXPECTED THE SAD NEWS OF HIS DEATH TO BE ANNOUNCED SOON, Aloysius Dawson, co-founder and head of the Dawson & Dawson company, has made an astonishing appearance at the last meeting of the London City Council’s Board of Health.<lf>For more than two hours, the supposedly dying magnate accused three members of the board of criminal carelessness, before demanding their immediate expulsion. Supported by Lord Redgrave, the Earl of Bristol, who assisted in the meeting, Aloysius was then ordained as the new administrator of the LCCBH. The very much living magnate immediately ordered the launch of his grand plan to save London: The creation of a quarantine wall around the West End, to protect the more affluent districts, and contain the Spanish Flu in the already impacted boroughs.<lf>Of course, many inhabitants of the targeted districts are now protesting vigorously, arguing that their health is more than ever at risk since the cases of infections can only grow in the quarantined areas. But that’s only because they lack the moral fibre of great men like Aloysius Dawson. Every nation, every empire, when facing a deadly peril, such as the Spanish Flu, must make sacrifices. It is by accepting these necessary sacrifices that the real patriots will serve the empire and its interests during these dark times.<lf><lf>S.L.A.","","","","","","","","",""
"[B3DCD4B540D75B3C496047978227016D]::4B53BF674AEF38F8FB6AC3A547140FF8","THE DAWSON PLAN TO SAVE LONDON!","THE DAWSON PLAN TO SAVE LONDON!","","","","","","","","",""
"[B401D5F44317B6DC5F955AA231D10C1B]::CB0D1DD44D4A83B8EA1E65B9B1600944","A good and solid hatchet, often found on boats for safety reasons. This one belonged to Archer Woodbead and has clearly been used a lot","A good and solid hatchet, often found on boats for safety reasons. This one belonged to Archer Woodbead and has clearly been used a lot","","","","","","","","",""
"[B401D5F44317B6DC5F955AA231D10C1B]::735132F94CB41AB42298968CCAD94202","Archer's hatchet","Сокира Арчера","","","","","","","","",""
"[B417D5F3446338C8714B938EF084C33E]::902B1F0E4AF795B1DEDA49B13DCD39A3","Increase the stamina regeneration rate by 100% for 15 seconds.","Збільшує швидкість відновлення витривалості на 100% на 15 секунд.","","","","","","","","",""
"[B417D5F3446338C8714B938EF084C33E]::48ACDD3046171CD494895BBB8FC750A9","Stamina serum","Сироватка витривалості","","","","","","","","",""
"[B54F404B4666385667E63E9045CA888A]::F9D6549C44FAFE50566BBCB354B92278","Mason's crossbow Lvl 5","Арбалет Мейсона 5-го рівня","","","","","","","","",""
"[B55E6DC04716AD6914BA5EABB8C4A5A2]::7ED1D36741E9F979F721C1A6DCAEAA6B","Good machete","Добротне мачете","","","","","","","","",""
"[B5BBD5DB4E6ACB97BF4A2EB893952572]::D6580DCD45BAD89E25D7BE9BB1C3AB60","A magazine fed semi-automatic pistol, sometimes used by British Military and Police.","A magazine fed semi-automatic pistol, sometimes used by British Military and Police.","","","","","","","","",""
"[B5BBD5DB4E6ACB97BF4A2EB893952572]::D5E2A6614BEA80BD6AB68E923D97D6E1","Used semi-automatic pistol","Used semi-automatic pistol","","","","","","","","",""
"[B5BC164E4B73AFA187211E80E06A499B]::9E6ADC97403CA41E1E1439815B7C228C","Improved firing rate","Поліпшена швидкострільність","","","","","","","","",""
"[B5BC164E4B73AFA187211E80E06A499B]::F9F684A04A7A74D2FB2E3388DCAA0BF6","Increase the rate of fire by 10%","Збільшує швидкострільність на 10%","","","","","","","","",""
"[B5ED76C64C749DDE1B3B67A0782D8BE7]::C9743733456D9F5F66EB159766B2E88B","A reliable service pistol, used by British troops as their standard sidearm.","A reliable service pistol, used by British troops as their standard sidearm.","","","","","","","","",""
"[B5F0F1AA4AADE1B239F8E9ACB5875530]::B1D111614CE5F3DA02E40AA6FAA2DB32","Improved firing rate","Поліпшена швидкострільність","","","","","","","","",""
"[B5F0F1AA4AADE1B239F8E9ACB5875530]::BEB2304F46489F9A7A85C5B4A0895BF7","Increase the rate of fire by 15%","Збільшує швидкострільність на 15%","","","","","","","","",""
"[B60716D74B1B241615E12AA583294810]::2CFC7AB84662677B9F39D0845D5D7AFC","Joe Peterson","Joe Peterson","","","","","","","","",""
"[B60716D74B1B241615E12AA583294810]::E880DE284AA2179362A3169D88201E71","Joe Peterson","Joe Peterson","","","","","","","","",""
"[B615CC902E03010E0032034BB5485680]::6E9BB50E4086EDA5B13E4ABD5D81BD15","Priwen Brawler","Прівенський шибайголова","","","","","","","","",""
"[B615CC902E03010E0032034BB5485680]::70A9D8264C9E68569D778D89A9D3DFC1","Priwen Brawler","Прівенський шибайголова","","","","","","","","",""
"[B63000E641D132586E6F6AA0A1F7F70F]::3A902EC5424DFFE6D35164A4400FB11B","Bludgeon lvl 5","Палиця 5-го рівня","","","","","","","","",""
"[B6912938420A13CB51296B925063E7B4]::7EF140B645F40303318608BA32E1AFE1","This ancient sword with a Latin phrase engraved on the blade, had been forged in Wales during the 6th century and belonged to Paulus Aurelianus, founder of the Brotherhood of Saint Paul's Stole. Legend says he had this blade forged before he chose the path of exile and left England with his people. Dragonbane has been passed to each new Primate of the Brotherhood, and may have been used in secret ceremonies, when a Primate was sent on a path of war to defeat a hostile creature. The sacred sword was supposedly lost during the schism between the Brotherhood and the Guard of Priwen in the middle of the 19th century. It seems a few copies may have been made, but this is the true and original Dragonbane.","This ancient sword with a Latin phrase engraved on the blade, had been forged in Wales during the 6th century and belonged to Paulus Aurelianus, founder of the Brotherhood of Saint Paul's Stole. Legend says he had this blade forged before he chose the path of exile and left England with his people. Dragonbane has been passed to each new Primate of the Brotherhood, and may have been used in secret ceremonies, when a Primate was sent on a path of war to defeat a hostile creature. The sacred sword was supposedly lost during the schism between the Brotherhood and the Guard of Priwen in the middle of the 19th century. It seems a few copies may have been made, but this is the true and original Dragonbane.","","","","","","","","",""
"[B6912938420A13CB51296B925063E7B4]::B72BA00A4953012A335F9EBE69FCDC2A","True Dragonbane","True Dragonbane","","","","","","","","",""
"[B7005DD34EEDA4AD05AE09AF363099B3]::B69A3CC44306FD38A590BBBE60ED620B","A strong key that belonged to Seymour Fishburn. Probably used to open a chest or a trunk.","A strong key that belonged to Seymour Fishburn. Probably used to open a chest or a trunk.","","","","","","","","",""
"[B7005DD34EEDA4AD05AE09AF363099B3]::4EEAF32E4615BE7C4156B78291854AD1","Strong key","Міцний ключ","","","","","","","","",""
"[B8AA23604F055907DA04F288C4CC1A86]::734FC83F4B85ADB1E8FCCAA2385921CD","A beautiful, and valuable necklace that belonged to Beatrice Goswick.","A beautiful, and valuable necklace that belonged to Beatrice Goswick.","","","","","","","","",""
"[B8AA23604F055907DA04F288C4CC1A86]::F24DA5FE429918F90AC53A80A97E4851","Beautiful necklace","Красиве намисто","","","","","","","","",""
"[B8B33B0B4BC0FF13F49E8BB1C327346D]::8E98B21346CAEBBD3DC81DB46112FFD7","Enhanced damage","Підвищена шкода","","","","","","","","",""
"[B8B33B0B4BC0FF13F49E8BB1C327346D]::45C5B9C1406A0B7B5BC3DA8DAFD3DD64","Increase damage dealt by 10%","Збільшує завдану шкоду на 10%","","","","","","","","",""
"[B9017E21423873511174E7BB9176F879]::DDB3FA7F4FAA2BFF9F5531ACD53B6AE8","A large wooden stick reinforced with barbed wire, probably used by Joe The Colossus"" Peterson when extorting merchants","A large wooden stick reinforced with barbed wire, probably used by Joe The Colossus"" Peterson when extorting merchants","","","","","","","","",""
"[B9017E21423873511174E7BB9176F879]::C7FE192247826918696644AE3040A10E","Joe's barbed cudgel","Joe's barbed cudgel","","","","","","","","",""
"[B9270EE5462E5DA0C99733B260F17778]::DAD5D0FF4D352B1ABC8082AE520258F3","Albert's revolver Lvl 2","Револьвер Альберта 2-го рівня","","","","","","","","",""
"[B98D716244846617A5015D864F89C8B2]::A5A825164349702FC99F6F9849AA9FB9","Seymour's bludgeon lvl 4","Палиця Сеймура 4-го рівня","","","","","","","","",""
"[B9A5F5D9451BBAFF3F06BF9607D76EB3]::CFD26D25454502C6DE74788E02B827C1","Lupara lvl 3","Лупара 3-го рівня","","","","","","","","",""
"[B9EDA2D3480E0417FB2739B23C9F31D7]::2F07E3464C17A7204490A7A4FE293DF6","A door key with blood stains on it that belonged to Carina Billow. Probably used to open a door or gate nearby.","A door key with blood stains on it that belonged to Carina Billow. Probably used to open a door or gate nearby.","","","","","","","","",""
"[B9EDA2D3480E0417FB2739B23C9F31D7]::AD5C22F94900B16520A02A9FA2B2D132","Blood-stained door key","Закривавлений дверний ключ","","","","","","","","",""
"[BA52C93B4E5B842D23C87C8512242743]::3CE1F69642D9FC62A9D6C8B891BC353D","Improved firepower","Поліпшена вогнева міць","","","","","","","","",""
"[BA52C93B4E5B842D23C87C8512242743]::31A6FFA543C9C98FE47944A879747F00","Increase damage dealt by 15%","Збільшує завдану шкоду на 15%","","","","","","","","",""
"[BA6431744C8FC6563F2D3EB033D79A96]::3A751A0D4FCA6D491FB8E38592B3B494","A small key that belonged to Stella Fishburn. Probably used to open a small chest or trunk.","A small key that belonged to Stella Fishburn. Probably used to open a small chest or trunk.","","","","","","","","",""
"[BA6431744C8FC6563F2D3EB033D79A96]::5F20FE1946A9A8DB3EC2EEA1D023A2BC","Small key","Малий ключ","","","","","","","","",""
"[BA74FF9B4D4F3C1ADE12318D36BCA312]::147545544FA378981B0327A817C3B954","A strong but small knife mainly used to pierce and rip open the opponent","A strong but small knife mainly used to pierce and rip open the opponent","","","","","","","","",""
"[BA74FF9B4D4F3C1ADE12318D36BCA312]::B4F5F5C643C436682B5328913C6B79C7","Used dagger","Використаний кинджал","","","","","","","","",""
"[BAA9A4024688B60C6FFBD8AD39C9B2BF]::476AF8D746378A9F9643D2AB3AEA5E86","A wedding ring, probably stolen by Seymour Fishburn from one of his victims.","A wedding ring, probably stolen by Seymour Fishburn from one of his victims.","","","","","","","","",""
"[BAA9A4024688B60C6FFBD8AD39C9B2BF]::6509A5E9449A4DCA0C71D982C5382994","Wedding ring","Весільна обручка","","","","","","","","",""
"[BACB14B548BA8D74ECFE1EBD6478F2C5]::7CA4DFEA47FBCD95566634956A2CDF91","Good barbed cudgel","Добротний кропач","","","","","","","","",""
"[BBC77EF4441FF078F2A1D19B3EFF2211]::B489F57340723E1E2817A492AFA7ED57","Clay's hatchet lvl 3","Сокира Клея 3-го рівня","","","","","","","","",""
"[BC24F79E4D69099F1EAA45BA55E36794]::6B7E2435477C475F6C46ECB3D951A06E","Tom's revolver lvl 4","Револьвер Тома 4-го рівня","","","","","","","","",""
"[BC39E447461FC268A443B39251A314AF]::AF61CA9440A33E71A7BC1492F5EFDC35","Thoreau surgical knife lvl 4","Хірургічний ніж Торо 4-го рівня","","","","","","","","",""
"[BC5EEF284D6AD3815788E7BC0A3B51F2]::4122380445E6781D2F063A9DD6237C41","Perfect hatchet","Досконала сокира","","","","","","","","",""
"[BC77E46644B5249DAA4032935DDFDCFC]::97D030274AF9A8B46508FDA9B05644D1","Hunter","Мисливець","","","","","","","","",""
"[BC77E46644B5249DAA4032935DDFDCFC]::33FC3B16494AE06DE8A0728E525F151B","Hunter","Мисливець","","","","","","","","",""
"[BC9541C24DF0D51ED42CA4970CA2CB2E]::0D3690884A5EC323A4874CA6189B3AA7","Tom's revolver Lvl 3","Револьвер Тома 3-го рівня","","","","","","","","",""
"[BD586DC84545074FBC6413B666D56A23]::8539D526487070DA90622AB72E0DA3C9","NEW LONDONER","NEW LONDONER","","","","","","","","",""
"[BD586DC84545074FBC6413B666D56A23]::8E3D69E448D8AF9552DCDE9BCC924113","No, this catastrophe is no surprise! Since 2 am today, the Docks of the East End are officially segregated. The police report stated that ‘A sudden escalation in violence have forced the authorities to isolate the area.' Inhabitants were evacuated to temporary shelters.<lf>Since then, local authorities, and Scotland Yard have been juggling their responsibilities in this event: was it the fault of the gangs that bled out of the district, unopposed, or the rumoured madmen that killed the inhabitants, uncaught? No, it wasn't. Those who say this came off as a surprise are liars, blind men with the judgment of children. It wasn't the gangs: they have been part of our city for so long that crime is part of day-to-day life here. It wasn't a serial murderer: our physicians refuted the idea, identifying causes of death that ranged from old age and sickness, to homicide. No, it wasn't a single specific culprit, despite your hopes. It was you. Me. Everyone. Everyone foresaw this fall, and now, cowards that we are, we pretend to be astonished when faced with the inevitable. It is we, who did nothing, who should repent.<lf><lf>My thoughts go to friends, my neighbours, and to strangers alike. May you find your loved ones safe and well.<lf><lf>E.W.","No, this catastrophe is no surprise! Since 2 am today, the Docks of the East End are officially segregated. The police report stated that ‘A sudden escalation in violence have forced the authorities to isolate the area.' Inhabitants were evacuated to temporary shelters.<lf>Since then, local authorities, and Scotland Yard have been juggling their responsibilities in this event: was it the fault of the gangs that bled out of the district, unopposed, or the rumoured madmen that killed the inhabitants, uncaught? No, it wasn't. Those who say this came off as a surprise are liars, blind men with the judgment of children. It wasn't the gangs: they have been part of our city for so long that crime is part of day-to-day life here. It wasn't a serial murderer: our physicians refuted the idea, identifying causes of death that ranged from old age and sickness, to homicide. No, it wasn't a single specific culprit, despite your hopes. It was you. Me. Everyone. Everyone foresaw this fall, and now, cowards that we are, we pretend to be astonished when faced with the inevitable. It is we, who did nothing, who should repent.<lf><lf>My thoughts go to friends, my neighbours, and to strangers alike. May you find your loved ones safe and well.<lf><lf>E.W.","","","","","","","","",""
"[BD586DC84545074FBC6413B666D56A23]::3646C73A4769B9037EB2ADB40472A30B","NO NEWS FROM THE EAST END DOCKS:","NO NEWS FROM THE EAST END DOCKS:","","","","","","","","",""
"[BD6386154E6BBF510606EF8C89D2AABC]::B34C92994F2EFCF5B013F281D38887F0","Field medic","Польовий лікар","","","","","","","","",""
"[BD6386154E6BBF510606EF8C89D2AABC]::740E77344F4F9BBD90BF09BA0B1D8BB4","Jonathan","Джонатан","","","","","","","","",""
"[BDA4CAF748C9D6A67DEFD298594FA011]::CFF89214426F2CA56818BD980BA34508","Doris Fletcher","Доріс Флетчер","","","","","","","","",""
"[BE0631BB4E47CD77781D92AA56415C88]::C512283245476AB812474EB9A1BE3652","A large bag of cheap items, probably looted by Martin Nightingale.","A large bag of cheap items, probably looted by Martin Nightingale.","","","","","","","","",""
"[BE0631BB4E47CD77781D92AA56415C88]::A656E1B849580D3EFE4C728216A5DF1B","Martin's trinkets","Martin's trinkets","","","","","","","","",""
"[BEC557FE450ED414D40553AAFCFEE0C2]::31340D244A462B3538EE36A4422220B9","Good dagger","Добротний кинджал","","","","","","","","",""
"[BEDCEE3E4AFB89EF87B284BD5A194CF8]::91CA1F5D491A653E397E3EAA3A6001DE","Good hacksaw","Добротна пилка","","","","","","","","",""
"[BF8EA91B4E35A1BBB40E82A6448FFE0B]::39C911CA4BA697DF60289D847307988A","A treatment for all blood disorders (fatigue, anemia, sepsis).","Ліки проти всіх захворювань крові (втоми, недокрів'я, сепсису).","","","","","","","","",""
"[BF8EA91B4E35A1BBB40E82A6448FFE0B]::3693B82A460D1EC71A27149517297235","Treatment for sepsis","Ліки проти сепсису","","","","","","","","",""
"[C053516541DE7489F72D4A97F546015B]::1441D1494277663D701C27A23699CAA7","Remarkable hacksaw","Чудова пилка","","","","","","","","",""
"[C09ACAF041C90AE67F1138BB14C78285]::039DE7F448871F3837720BACD6276063","Reverend Henry Kane","Reverend Henry Kane","","","","","","","","",""
"[C09ACAF041C90AE67F1138BB14C78285]::B838923A4FD27DFD363CFE833882749D","Reverend Kane","Reverend Kane","","","","","","","","",""
"[C0A8F6CC4B99B599E2934BA981A4038B]::C22065F14716EA995FA1C3BB6A8CA953","Part of a handle that can be used to assemble a good handle for any off-hand weapon.","Part of a handle that can be used to assemble a good handle for any off-hand weapon.","","","","","","","","",""
"[C0A8F6CC4B99B599E2934BA981A4038B]::9095F3B54B3689CC49729CBC5AD634A1","Tiny Common handle part","Крихітна проста частина держака","","","","","","","","",""
"[C0E20EC44CB3DF451CFED6A47D278DA5]::0AF9AD1E465B53972D26EF96A3A8293E","Tom's revolver Lvl 2","Револьвер Тома 2-го рівня","","","","","","","","",""
"[C1057BAD4B12D9E6FC65F585349500BC]::E861E54242F5032A876FA0A31FA917EA","A pretty silver wedding ring that belonged to Hsiao Shun.","A pretty silver wedding ring that belonged to Hsiao Shun.","","","","","","","","",""
"[C1057BAD4B12D9E6FC65F585349500BC]::EBE7667F487078624633E588E816828C","Wedding ring","Весільна обручка","","","","","","","","",""
"[C13EB92E4FBD93453F08B897D275EC95]::02467DF94DDB75380A2E84870A7D6975","Lord Sheffield","Lord Sheffield","","","","","","","","",""
"[C13EB92E4FBD93453F08B897D275EC95]::BDF73ECD44FDF50C8D89949D6B42A7F4","Lord Sheffield","Lord Sheffield","","","","","","","","",""
"[C26F00A24B7FAA37D0440EA62ED72478]::EA9E35844E35318070C2EB9CFAAAE47F","Add 1 stun points when the weapon hits","Додає 1 одиницю приглушення, коли зброя влучає","","","","","","","","",""
"[C26F00A24B7FAA37D0440EA62ED72478]::6984E832449DAF504C69ABA97572F134","Increased stun","Increased stun","","","","","","","","",""
"[C292F05140EA3BECD6DEB4B5EB1CD4D7]::0ECDE42045FF674EDDED62913B5D30CC","Shadow Ekon","Тіньовий екон","","","","","","","","",""
"[C292F05140EA3BECD6DEB4B5EB1CD4D7]::DB5941694269BF868C7A1D95660D18B1","Shadow Ekon","Тіньовий екон","","","","","","","","",""
"[C2C9B6A14CC6A2DB1F1816A2773F63B1]::0788E3EC4852FB337C66D59FA4ED5F3A","A treatment for benign head pain (headache)","Ліки проти недуг голови (головного болю)","","","","","","","","",""
"[C2C9B6A14CC6A2DB1F1816A2773F63B1]::7DDC60334C69343CDDEDAC92C255D6C5","Treatment for headache","Ліки проти головного болю","","","","","","","","",""
"[C2EFD4C444BEAAF1D0473F8F7B720050]::61B81AD644B5939ACB668998EFBD2454","Sabrina's dagger lvl 4","Кинджал Сабріни 4-го рівня","","","","","","","","",""
"[C3741EBA4AE701DAE947A48CCBE9F795]::B28CD4CB44D518356BD8038F4E58387D","A small key that belonged to Dorothy Crane. Probably used to open a small chest or trunk.","Малий ключ, який належав Дороті Крейн. Ймовірно, ним відмикали малу скриню або рундук.","","","","","","","","",""
"[C3741EBA4AE701DAE947A48CCBE9F795]::734AEF0345C8E5E343B59B8B26894E74","Small key","Малий ключ","","","","","","","","",""
"[C3B035A243D1AF0B2CDCE68AB04BAA46]::BBB9EDB041AAD96ED0EF9E987B29740E","Since the beginning of the Spanish influenza epidemic, people have bought and used quinine to resist the cold and cough, despite its strong side effects.","Since the beginning of the Spanish influenza epidemic, people have bought and used quinine to resist the cold and cough, despite its strong side effects.","","","","","","","","",""
"[C443FC6B4872148DE02730A3DE9CAEC3]::55D4050F482CB7911D4A9CB13133E5B9","Charles' truncheon lvl 2","Кийок Чарльза 2-го рівня","","","","","","","","",""
"[C4B73C1D45E758BF1338A9BB1252496F]::8FABD31D4BAD346FB75DC28C99B55BB5","Dismantle","Dismantle","","","","","","","","",""
"[C4CC36E847A06991EA24568691AC4081]::0C12080F4D18FE24B904F3A863049D8E","Rogue skal","Скал-розбійник","","","","","","","","",""
"[C4CC36E847A06991EA24568691AC4081]::5312C4FE498553751D2494B3CD27D175","Rogue skal","Скал-розбійник","","","","","","","","",""
"[C4D4206E41C3195816480B96FC9B21B6]::41CD00D14065E4106DC4B294C8390595","A Parabellum, probably brought back from the war by Clarence. The gun has clearly been modified to enhance its damage against vampires.","A Parabellum, probably brought back from the war by Clarence. The gun has clearly been modified to enhance its damage against vampires.","","","","","","","","",""
"[C4D4206E41C3195816480B96FC9B21B6]::76A92EF540BCE152428BF7B1E3F8D9A3","Clarence's parabellum","«Парабелум» Кларенса","","","","","","","","",""
"[C50E3B134CEAC14F89B52699BDFB2CB4]::088E6CCE434F98FC9455E5A0A4F5AC40","Pump-action shotgun lvl 2","Помпова рушниця 2-го рівня","","","","","","","","",""
"[C517836144FEA31984FD7F8414AAE16A]::649F2C774DB8CD6744C36E89FF89C8F0","Rogue Vulkod","Rogue Vulkod","","","","","","","","",""
"[C517836144FEA31984FD7F8414AAE16A]::C5492312418D25AC4F12E68C4C5BEEFE","Rogue Vulkod","Rogue Vulkod","","","","","","","","",""
"[C55196994120A0920D01C79428DA5332]::66B1AC2844738F6AE32E39AD9BC4F806","Pump-action shotgun lvl 5","Pump-action shotgun lvl 5","","","","","","","","",""
"[C57165062F03010E003202EFB55628BC]::32DB96B143F3D7C3C7D35E924D96F1E1","Priwen Enforcer","Прівенський викидайло","","","","","","","","",""
"[C57165062F03010E003202EFB55628BC]::8F2DBE0E40AFD53F844EEF9B2B074E31","Priwen Enforcer","Прівенський викидайло","","","","","","","","",""
"[C593B5E144DE45C51C43D69FD27E9C7C]::5DAC2EF34B77A27D2862B9B8515407E9","Milton's double-barreled lvl 2","Двостволка Мілтона 2-го рівня","","","","","","","","",""
"[C5AA8B894A9A0DF431474685F161B599]::CE1B063E4CD0F92DDE0BF68181D9ED40","A silver war medal, probably offered to Newton Blight by Oswald Thatcher, and crudely engraved with the legend: Fuck the war"".""","A silver war medal, probably offered to Newton Blight by Oswald Thatcher, and crudely engraved with the legend: Fuck the war"".""","","","","","","","","",""
"[C5AA8B894A9A0DF431474685F161B599]::B001A9F14D5FF13E999130B17834DD12","War medal","Військова медаль","","","","","","","","",""
"[C5F74E73413E951EE18F958A5AC3AE3D]::3F69DAFD43CEAACC25CC5595946425E5","NEW LONDONER","NEW LONDONER","","","","","","","","",""
"[C5F74E73413E951EE18F958A5AC3AE3D]::15B8DE644F6A7F7C10CB1BAC754FD0FD","As of late, the rumours that surround Whitechapel are ripening into facts. In the last three months the police have suspected the district of hosting what might be the heart of London's medicinal black market.<lf>But of course, these suspicions will remain assumptions, for no task force or additional police presence has been sent to Whitechapel. No large drugs stocks have been found, nor no crime lords arrested. This masquerade has only been planned as a desperate attempt to conceal the blatant incompetence of the London City Council’s Board of Health, by giving the populace a cheap and easy victory, while the epidemic spreads more, and more each day. Worst of all, when you take time to review the most recent statistics, you discover that the district of Whitechapel is coping with the disease much better than other parts of the city. Is it a miracle? Evidence of the activity of an illegal, but efficient medical underground? More proof of the authorities’ criminal incompetence? All I know is this: if a Londoner has a better chance to survive the epidemic by choosing to live in this God-forsaken borough, I am ready to move to any cheap flea infested flat some shady landlord will agree to rent me, right now!<lf><lf>S.L.A.","As of late, the rumours that surround Whitechapel are ripening into facts. In the last three months the police have suspected the district of hosting what might be the heart of London's medicinal black market.<lf>But of course, these suspicions will remain assumptions, for no task force or additional police presence has been sent to Whitechapel. No large drugs stocks have been found, nor no crime lords arrested. This masquerade has only been planned as a desperate attempt to conceal the blatant incompetence of the London City Council’s Board of Health, by giving the populace a cheap and easy victory, while the epidemic spreads more, and more each day. Worst of all, when you take time to review the most recent statistics, you discover that the district of Whitechapel is coping with the disease much better than other parts of the city. Is it a miracle? Evidence of the activity of an illegal, but efficient medical underground? More proof of the authorities’ criminal incompetence? All I know is this: if a Londoner has a better chance to survive the epidemic by choosing to live in this God-forsaken borough, I am ready to move to any cheap flea infested flat some shady landlord will agree to rent me, right now!<lf><lf>S.L.A.","","","","","","","","",""
"[C5F74E73413E951EE18F958A5AC3AE3D]::BD12CB2247A3A67BA8444489146DF004","Futile police raids in Whitechapel","Futile police raids in Whitechapel","","","","","","","","",""
"[C5F7BE9E42699C2707329FAC8DBA64CD]::9AD7D51643EE6F7EB51258A011DC19B0","Cursed daughter","Проклята дочка","","","","","","","","",""
"[C5F7BE9E42699C2707329FAC8DBA64CD]::B211879B4E9C28B861CCCA8E92C9A9D4","Cursed daughter","Проклята дочка","","","","","","","","",""
"[C61FCC8F4962F421980BAB92ECC648BD]::531F44A74A64BEEC31EE149F527D96DC","Common crossbow","Простий арбалет","","","","","","","","",""
"[C661EDCF44D7B33D2ADA559051E5530C]::C1CCCE754AE106D3732C1386B3A625A5","Bludgeon lvl 2","Палиця 2-го рівня","","","","","","","","",""
"[C7C1340540C0152D2CF6B5ADA4663B86]::FDB59FE542E74A2F6A5395BDD9803F5F","Good trigger part","Good trigger part","","","","","","","","",""
